C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_50_259.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_50_259.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_50_259.jpg, 0, 0, 0, 4.495366
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_50_389.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_50_389.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_50_389.jpg, 0, 0, 0, 4.441294
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_50_525.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_50_525.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_50_525.jpg, -0.4048884, 0, 0, 4.344487
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_50_659.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_50_659.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_50_659.jpg, -0.8089074, 0, 0, 4.204455
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_50_795.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_50_795.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_50_795.jpg, -0.400836, 0, 0, 4.169309
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_50_924.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_50_924.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_50_924.jpg, -0.01352609, 0, 0, 4.102991
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_51_051.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_51_051.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_51_051.jpg, 0, 0, 0, 4.053149
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_51_181.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_51_181.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_51_181.jpg, -0.3887085, 0, 0, 3.96865
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_51_322.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_51_322.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_51_322.jpg, -0.8116863, 0, 0, 3.838805
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_51_445.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_51_445.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_51_445.jpg, -1, 0, 0, 3.725806
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_51_546.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_51_546.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_51_546.jpg, -1, 0, 0, 3.667973
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_51_680.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_51_680.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_51_680.jpg, -0.5948191, 0, 0, 3.637042
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_51_828.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_51_828.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_51_828.jpg, -0.1511785, 0.1511004, 0, 3.661832
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_51_931.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_51_931.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_51_931.jpg, 0, 0.4584615, 0, 4.163799
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_52_060.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_52_060.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_52_060.jpg, 0, 0.8483265, 0, 5.371799
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_52_190.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_52_190.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_52_190.jpg, 0, 1, 0, 6.745394
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_52_323.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_52_323.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_52_323.jpg, 0, 1, 0, 8.337119
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_52_465.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_52_465.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_52_465.jpg, 0, 0.571732, 0, 9.384873
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_52_591.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_52_591.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_52_591.jpg, 0, 0.197464, 0, 9.698905
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_52_726.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_52_726.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_52_726.jpg, -0.1114089, 0, 0, 9.574138
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_52_864.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_52_864.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_52_864.jpg, -0.5235009, 0, 0, 9.334217
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_53_002.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_53_002.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_53_002.jpg, -0.9404511, 0, 0, 8.986186
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_53_136.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_53_136.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_53_136.jpg, -0.8754328, 0, 0, 8.806345
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_53_271.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_53_271.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_53_271.jpg, -0.470434, 0, 0, 8.726223
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_53_381.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_53_381.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_53_381.jpg, -0.1458642, 0.3245697, 0, 9.051437
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_53_511.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_53_511.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_53_511.jpg, 0, 0.724506, 0, 9.828625
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_53_641.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_53_641.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_53_641.jpg, 0, 0.336126, 0, 10.4282
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_53_769.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_53_769.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_53_769.jpg, 0, 0, 0, 10.39246
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_53_906.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_53_906.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_53_906.jpg, 0, 0, 0, 10.24675
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_54_009.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_54_009.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_54_009.jpg, 0, 0, 0, 10.14392
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_54_111.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_54_111.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_54_111.jpg, 0, 0, 0, 10.04212
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_54_254.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_54_254.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_54_254.jpg, 0, 0, 0, 9.901314
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_54_388.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_54_388.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_54_388.jpg, 0, 0, 0, 9.762271
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_54_524.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_54_524.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_54_524.jpg, -0.1165332, 0, 0, 9.620461
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_54_654.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_54_654.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_54_654.jpg, -0.5074422, 0, 0, 9.41238
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_54_790.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_54_790.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_54_790.jpg, -0.9167664, 0, 0, 9.063677
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_54_934.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_54_934.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_54_934.jpg, -0.4867924, 0, 0, 8.97153
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_55_075.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_55_075.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_55_075.jpg, -0.06387725, 0.1254876, 0, 8.884366
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_55_213.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_55_213.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_55_213.jpg, 0, 0.5397561, 0, 9.488049
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_55_325.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_55_325.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_55_325.jpg, 0, 0.2076303, 0, 9.700512
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_55_441.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_55_441.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_55_441.jpg, 0, 0, 0, 9.599366
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_55_571.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_55_571.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_55_571.jpg, 0, 0, 0, 9.482333
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_55_715.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_55_715.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_55_715.jpg, 0, 0, 0, 9.347745
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_55_845.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_55_845.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_55_845.jpg, 0, 0, 0, 9.216731
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_55_975.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_55_975.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_55_975.jpg, 0, 0, 0, 9.106124
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_56_112.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_56_112.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_56_112.jpg, 0, 0, 0, 8.978187
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_56_251.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_56_251.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_56_251.jpg, 0, 0, 0, 8.851344
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_56_385.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_56_385.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_56_385.jpg, 0, 0, 0, 8.726302
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_56_527.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_56_527.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_56_527.jpg, 0, 0, 0, 8.604151
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_56_674.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_56_674.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_56_674.jpg, 0, 0.4431621, 0, 9.002702
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_56_808.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_56_808.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_56_808.jpg, 0, 0.04267618, 0, 9.130287
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_56_941.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_56_941.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_56_941.jpg, 0, 0, 0, 9.00637
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_57_077.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_57_077.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_57_077.jpg, 0, 0, 0, 8.880749
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_57_211.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_57_211.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_57_211.jpg, 0, 0, 0, 8.774352
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_57_351.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_57_351.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_57_351.jpg, 0, 0, 0, 8.651844
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_57_494.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_57_494.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_57_494.jpg, 0, 0, 0, 8.530971
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_57_624.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_57_624.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_57_624.jpg, 0, 0, 0, 8.411692
C:\Users\sravy\Downloads\simulator-windows-64\IMG\center_2023_05_27_17_00_57_765.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\left_2023_05_27_17_00_57_765.jpg, C:\Users\sravy\Downloads\simulator-windows-64\IMG\right_2023_05_27_17_00_57_765.jpg, 0, 0, 0, 8.294056
